-1.575038768351078033e-02,-2.586118876934051514e-02,2.945319414138793945e-01,-1.049971207976341248e-01,-5.228428542613983154e-02,-7.685189843177795410e-01,6.289836764335632324e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.642148047685623169e-01,1.037896424531936646e-01,7.295918291174915971e-18,0.000000000000000000e+00,-1.115106120705604553e-01,-5.930474996566772461e-01,2.129779642576212773e-17,0.000000000000000000e+00,8.029991388320922852e-02,3.884831909287123075e-17,-9.160775691270828247e-02,-5.799667239189147949e-01,-3.376519680023193359e-02,-3.178807720541954041e-02,5.000000000000000000e-01,3.712446391582489014e-01,-1.800000071525573730e-01,-7.645102143287658691e-01,-4.289135932922363281e-01,1.265846192836761475e-01,7.082442641258239746e-01
-1.620436646044254303e-02,-2.958328463137149811e-02,2.870563268661499023e-01,-1.394912153482437134e-01,-5.505652725696563721e-02,-7.660381197929382324e-01,6.250572204589843750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.154983282089233398e-01,1.710847169160842896e-01,7.946439594666218631e-18,0.000000000000000000e+00,-6.186271831393241882e-02,-6.683914065361022949e-01,-6.945670167485262780e-18,0.000000000000000000e+00,1.143147051334381104e-01,-3.218725199566341288e-18,-1.098624989390373230e-01,-5.432907938957214355e-01,-3.005469217896461487e-02,-2.272109501063823700e-02,5.000000000000000000e-01,4.750400781631469727e-01,-1.800000071525573730e-01,-7.823669910430908203e-01,-5.027139782905578613e-01,1.203657388687133789e-01,6.850713491439819336e-01
-1.599997840821743011e-02,-3.137593343853950500e-02,2.860439717769622803e-01,-1.483488529920578003e-01,-5.138911679387092590e-02,-7.672883272171020508e-01,6.217880845069885254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.392918318510055542e-01,1.861692219972610474e-01,-1.441523021284731032e-17,0.000000000000000000e+00,-3.806100785732269287e-02,-6.853429079055786133e-01,-1.456219042919593143e-17,0.000000000000000000e+00,1.323450952768325806e-01,-1.492810866240978918e-17,-1.179250702261924744e-01,-5.271745324134826660e-01,-4.681085422635078430e-02,-5.913616623729467392e-03,5.000000000000000000e-01,4.896375834941864014e-01,-1.800000071525573730e-01,-7.815846204757690430e-01,-5.138059258460998535e-01,1.178020462393760681e-01,6.802401542663574219e-01
-1.564018242061138153e-02,-3.264886885881423950e-02,2.858202457427978516e-01,-1.520998626947402954e-01,-4.986079782247543335e-02,-7.678994536399841309e-01,6.202498674392700195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.489015907049179077e-01,1.943863928318023682e-01,1.922214218851546474e-17,0.000000000000000000e+00,-2.719246037304401398e-02,-6.940475106239318848e-01,1.348476452028846140e-18,0.000000000000000000e+00,1.408977508544921875e-01,6.755934787300299504e-18,-1.232751160860061646e-01,-5.167130231857299805e-01,-6.852322816848754883e-02,1.253282278776168823e-02,5.000000000000000000e-01,4.880768954753875732e-01,-1.800000071525573730e-01,-7.719680666923522949e-01,-5.168806314468383789e-01,1.152009442448616028e-01,6.719639897346496582e-01
-1.533653493970632553e-02,-3.354217484593391418e-02,2.857231497764587402e-01,-1.534841507673263550e-01,-4.925286769866943359e-02,-7.679067850112915039e-01,6.199483275413513184e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.521583735942840576e-01,2.007531672716140747e-01,-6.852920059760916893e-18,0.000000000000000000e+00,-2.320827543735504150e-02,-7.003338932991027832e-01,-4.479110225080740193e-18,0.000000000000000000e+00,1.434258222579956055e-01,5.888573049311895957e-18,-1.276638060808181763e-01,-5.237590670585632324e-01,-7.894868403673171997e-02,3.282397240400314331e-02,5.000000000000000000e-01,4.840338528156280518e-01,-1.800000071525573730e-01,-7.652131319046020508e-01,-5.176025032997131348e-01,1.141660511493682861e-01,6.667532920837402344e-01
-1.515974383801221848e-02,-3.471598029136657715e-02,2.858992516994476318e-01,-1.537124812602996826e-01,-4.813440144062042236e-02,-7.675428390502929688e-01,6.204301118850708008e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.537463307380676270e-01,2.048499882221221924e-01,3.880681447845577003e-18,0.000000000000000000e+00,-2.135222032666206360e-02,-7.031838893890380859e-01,1.185846126156020475e-18,0.000000000000000000e+00,1.414043605327606201e-01,-1.666283213838659627e-17,-1.313851326704025269e-01,-5.515472888946533203e-01,-7.504963129758834839e-02,3.521326929330825806e-02,5.000000000000000000e-01,4.832291007041931152e-01,-1.800000071525573730e-01,-7.644189000129699707e-01,-5.188772082328796387e-01,1.164986863732337952e-01,6.642822623252868652e-01
-1.508100423961877823e-02,-3.614379838109016418e-02,2.860661149024963379e-01,-1.538734287023544312e-01,-4.712123796343803406e-02,-7.669562101364135742e-01,6.211929917335510254e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.542366385459899902e-01,2.086542546749114990e-01,4.829358348770393383e-18,0.000000000000000000e+00,-2.109994739294052124e-02,-7.047613859176635742e-01,-1.269194168165843628e-17,0.000000000000000000e+00,1.363672763109207153e-01,3.720168704340887089e-18,-1.326887458562850952e-01,-5.794697999954223633e-01,-6.230354681611061096e-02,1.676948554813861847e-02,5.000000000000000000e-01,4.858509004116058350e-01,-1.800000071525573730e-01,-7.683718204498291016e-01,-5.206620097160339355e-01,1.207154840230941772e-01,6.571421623229980469e-01
-1.499277912080287933e-02,-3.776306658983230591e-02,2.857443392276763916e-01,-1.556145548820495605e-01,-4.740646108984947205e-02,-7.660234570503234863e-01,6.218881011009216309e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.549540102481842041e-01,2.153885364532470703e-01,-1.129814896695148507e-17,0.000000000000000000e+00,-1.958427764475345612e-02,-7.106437087059020996e-01,1.143155665614403738e-17,0.000000000000000000e+00,1.310332566499710083e-01,-1.015761910347356967e-17,-1.325053572654724121e-01,-5.799933075904846191e-01,-4.682625085115432739e-02,-1.515178708359599113e-03,5.000000000000000000e-01,4.915597438812255859e-01,-1.800000071525573730e-01,-7.717099189758300781e-01,-5.232377052307128906e-01,1.242960318922996521e-01,6.438395977020263672e-01
-1.500299479812383652e-02,-3.950952365994453430e-02,2.853172421455383301e-01,-1.581411212682723999e-01,-4.854618757963180542e-02,-7.644047141075134277e-01,6.231533885002136230e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.557215690612792969e-01,2.239392995834350586e-01,-7.638966634812907608e-18,0.000000000000000000e+00,-1.723318360745906830e-02,-7.216693758964538574e-01,-1.407429945157745443e-17,0.000000000000000000e+00,1.253701746463775635e-01,2.063372259511475626e-17,-1.347571909427642822e-01,-5.799999833106994629e-01,-3.046045266091823578e-02,-9.551510214805603027e-03,5.000000000000000000e-01,4.993974268436431885e-01,-1.799983829259872437e-01,-7.716342210769653320e-01,-5.262191295623779297e-01,1.272071748971939087e-01,6.271988749504089355e-01
-1.517714280635118484e-02,-4.120045155286788940e-02,2.846877872943878174e-01,-1.606090366840362549e-01,-5.087606236338615417e-02,-7.620647549629211426e-01,6.251989006996154785e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.556525766849517822e-01,2.328670322895050049e-01,2.389903460678008407e-18,0.000000000000000000e+00,-1.480071991682052612e-02,-7.368072867393493652e-01,-4.695950659577841080e-18,0.000000000000000000e+00,1.164457127451896667e-01,1.196010521523072079e-17,-1.428400278091430664e-01,-5.799999833106994629e-01,-1.137305051088333130e-02,-9.072631597518920898e-03,5.000000000000000000e-01,5.084901452064514160e-01,-1.799955070018768311e-01,-7.708681225776672363e-01,-5.296758413314819336e-01,1.305910646915435791e-01,6.095173358917236328e-01
-1.501493994146585464e-02,-4.282210022211074829e-02,2.840968370437622070e-01,-1.622234135866165161e-01,-5.324418842792510986e-02,-7.590504288673400879e-01,6.282444596290588379e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.533856034278869629e-01,2.391984909772872925e-01,-2.956695557333223479e-17,0.000000000000000000e+00,-1.355665363371372223e-02,-7.504067420959472656e-01,-7.928228386300251174e-19,0.000000000000000000e+00,1.035080552101135254e-01,3.060838258198139705e-17,-1.568742543458938599e-01,-5.799999833106994629e-01,1.369690056890249252e-02,-1.797903911210596561e-03,5.000000000000000000e-01,5.164480209350585938e-01,-1.772749572992324829e-01,-7.701137661933898926e-01,-5.329698324203491211e-01,1.358987987041473389e-01,5.937914848327636719e-01
