-1.965155533980578184e-04,3.796650096774101257e-03,3.109004199504852295e-01,1.361674219369888306e-01,-2.664198540151119232e-02,9.884480834007263184e-01,6.098386645317077637e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.302908837795257568e-01,-4.519743844866752625e-02,3.243457674980163574e-01,-3.129994124174118042e-02,-2.580513991415500641e-02,-3.698351681232452393e-01,4.415423609316349030e-03,-9.774151258170604706e-03,6.328903883695602417e-02,2.273458987474441528e-01,-2.449037432670593262e-01,-8.595154434442520142e-02,7.179381698369979858e-02,5.365348979830741882e-02,8.468499034643173218e-02,2.416826635599136353e-01,-1.413639187812805176e-01,-3.541385829448699951e-01,2.313993638381361961e-03,-5.744502320885658264e-02,2.005450241267681122e-02,-2.999997735023498535e-01,6.383908540010452271e-02
-7.637519389390945435e-03,1.557695446535944939e-03,3.026643097400665283e-01,1.490597873926162720e-01,-1.112940255552530289e-02,9.861853718757629395e-01,7.138401269912719727e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.510128319263458252e-01,-1.196650266647338867e-01,6.567171812057495117e-01,-1.753440201282501221e-01,-9.415063261985778809e-02,-3.614032864570617676e-01,7.884425669908523560e-02,-4.139115288853645325e-02,2.511543408036231995e-02,2.211878746747970581e-01,-2.030144333839416504e-01,-1.493945121765136719e-01,9.100384265184402466e-02,4.339544475078582764e-02,2.284152507781982422e-01,3.305191695690155029e-01,-1.605537533760070801e-01,-4.370164871215820312e-01,6.129696592688560486e-02,-2.368194423615932465e-02,-7.189674302935600281e-03,-4.510039985179901123e-01,2.104293406009674072e-01
-1.521491538733243942e-02,-2.176152076572179794e-03,2.978722155094146729e-01,1.577815711498260498e-01,-2.823557890951633453e-02,9.816532731056213379e-01,1.032692193984985352e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.467158585786819458e-01,-6.367722153663635254e-02,7.688162326812744141e-01,-4.347505271434783936e-01,-7.339756190776824951e-02,-3.608444035053253174e-01,1.702263057231903076e-01,-1.053836420178413391e-01,5.779464542865753174e-02,2.177987694740295410e-01,-1.101383119821548462e-01,-1.637556701898574829e-01,6.765733659267425537e-02,2.150987088680267334e-02,2.782905697822570801e-01,3.520767390727996826e-01,-1.602259576320648193e-01,-4.090479612350463867e-01,1.099417954683303833e-01,-2.367757260799407959e-02,-5.096221715211868286e-02,-5.756601691246032715e-01,4.245878458023071289e-01
-2.203192934393882751e-02,-9.106097742915153503e-03,2.961830198764801025e-01,1.372533142566680908e-01,-5.060093849897384644e-02,9.796469807624816895e-01,1.374513506889343262e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.179316878318786621e-01,-8.042746037244796753e-02,8.125195503234863281e-01,-5.441351532936096191e-01,-4.259775206446647644e-02,-4.004216790199279785e-01,1.754700988531112671e-01,-1.330033391714096069e-01,1.036562919616699219e-01,1.565046906471252441e-01,-6.139354780316352844e-02,-1.429581046104431152e-01,5.709800869226455688e-02,2.456486783921718597e-02,2.686166167259216309e-01,3.989186882972717285e-01,-1.544303297996520996e-01,-4.034508466720581055e-01,1.250104606151580811e-01,-3.972654789686203003e-02,-6.681109219789505005e-02,-6.382986307144165039e-01,5.564407706260681152e-01
-2.943065576255321503e-02,-1.607685163617134094e-02,2.968212664127349854e-01,1.154086142778396606e-01,-6.861974298954010010e-02,9.761793017387390137e-01,1.704293489456176758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.988736987113952637e-01,-7.639051973819732666e-02,7.740593552589416504e-01,-6.379129290580749512e-01,-2.716235630214214325e-02,-4.171224236488342285e-01,1.251053512096405029e-01,-1.281850039958953857e-01,1.333456635475158691e-01,1.168306469917297363e-01,-3.909159824252128601e-02,-1.359099149703979492e-01,6.598150730133056641e-02,2.440423145890235901e-02,2.541725933551788330e-01,4.609916806221008301e-01,-1.365982741117477417e-01,-4.529930055141448975e-01,1.322128921747207642e-01,-4.607884585857391357e-02,-5.451412498950958252e-02,-7.293848395347595215e-01,6.860743761062622070e-01
-3.575852885842323303e-02,-2.288965135812759399e-02,2.938369810581207275e-01,8.186221122741699219e-02,-6.453397125005722046e-02,9.752755165100097656e-01,1.948629915714263916e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.180705949664115906e-01,-1.904866099357604980e-01,9.576637148857116699e-01,-8.368421792984008789e-01,-3.536459803581237793e-02,-4.996406435966491699e-01,1.220790594816207886e-01,-1.926929056644439697e-01,1.096637994050979614e-01,1.210698671638965607e-02,-3.277596458792686462e-02,-6.905893236398696899e-02,7.294026762247085571e-02,8.223037235438823700e-03,2.062294036149978638e-01,5.827434659004211426e-01,-1.064180284738540649e-01,-5.169882774353027344e-01,1.826813071966171265e-01,3.793842345476150513e-02,-4.786260053515434265e-02,-9.392161369323730469e-01,8.849425315856933594e-01
-4.265515878796577454e-02,-2.706287801265716553e-02,2.965525686740875244e-01,1.217668354511260986e-01,-6.288059800863265991e-02,9.645084738731384277e-01,2.257040441036224365e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.557569205760955811e-01,-5.315665528178215027e-02,9.548432826995849609e-01,-8.769143223762512207e-01,-1.147901564836502075e-01,-4.022178947925567627e-01,1.589861139655113220e-02,-7.107003033161163330e-02,8.506320416927337646e-02,1.832443475723266602e-01,1.888259686529636383e-02,-1.149733141064643860e-01,2.412635833024978638e-02,-2.436858788132667542e-02,1.495489478111267090e-01,5.802982449531555176e-01,-9.457170963287353516e-02,-6.262575984001159668e-01,1.358407884836196899e-01,1.100061647593975067e-02,-1.224412620067596436e-01,-1.115107417106628418e+00,9.953659772872924805e-01
-4.314885661005973816e-02,-3.101513534784317017e-02,2.956881523132324219e-01,1.501419395208358765e-01,-4.105196148157119751e-02,9.571326971054077148e-01,2.442727684974670410e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.724056303501129150e-01,-1.372511237859725952e-01,9.635211229324340820e-01,-9.931657910346984863e-01,-2.462218403816223145e-01,-4.561280906200408936e-01,6.234411615878343582e-03,-6.152692716568708420e-03,3.558795899152755737e-02,2.821838855743408203e-01,4.421167075634002686e-02,-1.475425362586975098e-01,-4.633199423551559448e-02,-7.414720207452774048e-02,7.552751898765563965e-02,5.597612261772155762e-01,-1.035274863243103027e-01,-7.210991382598876953e-01,1.240143924951553345e-01,1.153180934488773346e-02,-2.429978847503662109e-01,-1.164362072944641113e+00,9.800696969032287598e-01
-3.997157141566276550e-02,-3.744234144687652588e-02,2.867581546306610107e-01,1.656876355409622192e-01,-2.492335811257362366e-02,9.513770937919616699e-01,2.584725618362426758e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.554576754570007324e-01,-2.903530001640319824e-01,8.684462308883666992e-01,-1.234619736671447754e+00,-3.426323235034942627e-01,-5.588951706886291504e-01,7.747598458081483841e-03,5.303111672401428223e-02,-7.036710623651742935e-03,3.036026358604431152e-01,4.637687653303146362e-02,-1.289438009262084961e-01,-1.648489832878112793e-01,-2.090061753988265991e-01,1.066122669726610184e-02,5.794170498847961426e-01,-1.013242900371551514e-01,-7.679750919342041016e-01,9.482943266630172729e-02,1.535828318446874619e-02,-3.563061952590942383e-01,-1.144558310508728027e+00,9.167841672897338867e-01
-4.214611649513244629e-02,-4.599628970026969910e-02,2.711333036422729492e-01,1.871284097433090210e-01,-3.708723559975624084e-02,9.375723004341125488e-01,2.908017337322235107e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.151834994554519653e-02,-3.932414352893829346e-01,6.756321191787719727e-01,-1.481063604354858398e+00,-3.866531252861022949e-01,-7.080013751983642578e-01,3.002799153327941895e-01,-5.526056140661239624e-02,7.274169940501451492e-03,2.886425852775573730e-01,3.059339150786399841e-02,-1.599075272679328918e-02,-2.556738257408142090e-01,-3.194600343704223633e-01,-1.661600172519683838e-02,6.653805971145629883e-01,-8.076074719429016113e-02,-7.419775128364562988e-01,1.368986815214157104e-01,6.244653090834617615e-02,-3.993580341339111328e-01,-1.089967608451843262e+00,1.002613902091979980e+00
